Length,Ratings,Review,Relevant
lenthirteen,ratingfive,"love this game, can't stop playing, nice improvments over the last games
",non-info
lenseven,ratingfive,"i love this game, my favorite game :-) <3
",non-info
leneleven,ratingfive,"its cool to play when there's nothing else to do
",non-info
lenfive,ratingfive,"new moves and nice graphics
",non-info
lenthirty,ratingone,"its an everyday average game that you play just like angry birds and it took 2 times to download and 1 whole hour its overall grade is one star it just sucks
",non-info
lenseven,ratingfive,"great game can't put it down
",non-info
lensix,ratingfour,"nice game and i lovd it
",non-info
lenseventeen,ratingfive,"auditing i can't go back to work until i get snap achievement or up a level
",non-info
lenfour,ratingfive,"great game so addictive!!!
",non-info
leneight,ratingfive,"great game its so addicting enjoy playing it
",non-info
leneight,ratingfive,"awesome game with awesome  graphics  imangi studios rocxx
",non-info
leneight,ratingfive,"the best game in the app store yet
",non-info
lennine,ratingfive,"superb graphics and excellent game getting addict to it
",non-info
lenfour,ratingfive,"pretty cool: big improvement
",non-info
leneight,ratingone,"i tried unstalling and installing again and again.
",non-info
lensix,ratingone,"it's irritating =__= help me please!
",non-info
leneight,ratingfive,"it is awesome it is difficult but nice
",non-info
lenfive,ratingfive,"i more like temple run 2!
",non-info
lenseven,ratingfour,"temple run was good this is better
",non-info
leneight,ratingfive,"it was fun & hard but you have fun!!!!!!!:)
",non-info
lenfive,ratingfive,"my fouryear old loves it..
",non-info
leneight,ratingfive,"and he has the top score so far...
",non-info
lennine,ratingfive,"amazing game, it's better than the first one
",non-info
lenfive,ratingfive,"nice improvements over first version.
",non-info
leneight,ratingfive,"i love temple run2 better then just temple run!!!!!!!!!!!!
",non-info
lenthirtyone,ratingfive,"first one was very good and i had never expected anything better than the first one but they came out with this and it is a lot better than the first.
",non-info
lenseven,ratingfive,"a great game better than first one
",non-info
lensix,ratingfive,"getting to level 9 is almost impossible.
",non-info
lentwelve,ratingfour,"this game is very fun and and adventurous but has some dificultys .
",non-info
lentwentyfive,ratingfive,"its awesome wht to say no words bout this game i m already crazy bout actions n adventures games n its made me more crazy .....
",non-info
lennine,ratingone,"good game but there's a glitch with mine.
",non-info
lennine,ratingone,"if this got fixed id definitely up my mark
",non-info
lenseven,ratingfive,"a nice upgrade from the old game.
",non-info
lentwentyeight,ratingfive,"it's good hehe i used only cherry mobile but it's good too yeah i give five starrs to temple run two its bettern than temple runn
",non-info
lenfour,ratingfive,"fun game to play
",non-info
lenfive,ratingfive,"keeeps u on ur toes.
",non-info
lensix,ratingfive,"very nice game but too hard
",non-info
lenthree,ratingone,"something is wrong...
",non-info
lennine,ratingone,"i love temple run but sorry, its annoying me..
",non-info
lennine,ratingfive,"then this comes along and proves to be better.
",non-info
lenthree,ratingfive,"great job guys!
",non-info
lenseven,ratingfive,"waaay more awesome than the first installement....
",non-info
lenfour,ratingfive,"so much more exciting..
",non-info
lenthree,ratingfive,"its been brilliant...
",non-info
lenfour,ratingfive,"dat game is fun
",non-info
leneleven,ratingfive,"i love this app it works amasing super fun and challengeing.
",non-info
lenfive,ratingfive,"good game grafiks are goood
",non-info
lenseven,ratingone,"went i collect sme money it  updates
",non-info
lensix,ratingfive,"the gameplay is better than  templerun 1
",non-info
lensix,ratingfive,"such a fun and addicting game!
",non-info
leneight,ratingfive,"no better running game on android than this
",non-info
lenfour,ratingfive,"great app and game
",non-info
leneleven,ratingfive,"lol the 1 one is to boring but the 2 is morrrrrre beter
",non-info
lentwelve,ratingfour,"i already loved the first temple run but this one is cooler...
",non-info
leneleven,ratingfour,"the graphics are better and i find it alittle more difficult.
",non-info
lenthirteen,ratingfour,"its good but i wii give 5 star if u increase the one up
",non-info
lenfive,ratingfive,"i absolutely love this game.
",non-info
lentwelve,ratingfive,"it's so addicting and i catch myself playing all the time.
",non-info
lensix,ratingone,"therefore i've rated it 1 star
",non-info
lenseven,ratingfour,"a good game a lot of fun
",non-info
lensixteen,ratingfive,"i love this game its wayy better than the first one i totally recommend this game.
",non-info
lennine,ratingfive,"like it a lot nice graphics and nice gaming
",non-info
leneight,ratingfive,"i love this game it looks so real
",non-info
lentwelve,ratingfive,"i love this game i'm addicted to it its so awesome
",non-info
lenseven,ratingfive,"this game is excellent, i love it
",non-info
lensix,ratingfive,"amazing 3d game a new wonderful experience
",non-info
lenten,ratingfour,"this upgrade from the previous game is good not great!!
",non-info
leneleven,ratingfour,"the graphics are top notch but still prefer the first one!!
",non-info
lensix,ratingfive,"a good game for wasting time.
",non-info
lenfive,ratingfive,"creates a lot of tense.
",non-info
lenten,ratingfive,"it is better thn all im waitin for temple run 3!!
",non-info
lenfive,ratingfive,"very entertaining and time consuming!!
",non-info
lenfourteen,ratingone,"means anyone with a iq of 10 jumps right off the cliff 4 out of 5 times.
",non-info
lenfive,ratingone,"deleting game on stupidity grounds.
",non-info
lenfive,ratingfive,"i love the roacoaster ride
",non-info
lenfive,ratingfive,"awesome and addictive game, 5 stars :-)
",non-info
lenfive,ratingfive,"new featurs and unbelievably creative.......
",non-info
lenthree,ratingfive,"great work imangi
",non-info
lenfourteen,ratingfive,"temple run 2 is the best game i have ever seen in all my life.
",non-info
lennine,ratingfive,"this game is so addictive 5 stars all day long..
",non-info
leneight,ratingfive,"trust me u wnt be able to stop.
",non-info
lenseven,ratingfour,"new standard's set for other games .
",non-info
lenfour,ratingfive,"more action and mission.
",non-info
lennine,ratingfive,"best game i over played over than subway sufers
",non-info
lenfive,ratingone,"i'm using lg optimus p970.
",non-info
lenthree,ratingfive,"speechless game sooooooogood
",non-info
lentwenty,ratingfive,"i love temple run 2 the graphics are amazing this is the best game i've ever played on my tablet
",non-info
lenfour,ratingfive,"great game to download
",non-info
lenten,ratingfour,"this game is really good but ther r some drawbacks...
",non-info
lensix,ratingfive,"omg this is bestest game ever
",non-info
lenfour,ratingfive,"gr8 game and amazing graphics
",non-info
lenseventeen,ratingfour,"it's not bad, personally think the first temple run is better but this game is okay.
",non-info
lenseventeen,ratingfive,"i hated temple run 1 but this 2 part has totally changed my mind n reviews abt temple run..
",non-info
lenfive,ratingfive,"it is a fantastic game.....
",non-info
lenfive,ratingfive,"it really attracts the  players.
",non-info
lensix,ratingfive,"nice game with excellent time passing
",non-info
lenten,ratingfive,"this is much better the temple run  i rate u
",non-info
lenfive,ratingfive,"im gonna give you 5 stars !
",non-info
lenfive,ratingfive,"cause the game is cool
",non-info
lenfifteen,ratingfour,"temple run 2 is probably superior to the first game, but these things really bothered me: 1.
",non-info
leneleven,ratingfour,"i have been fired from my job and now collect coins.
",non-info
leneight,ratingfive,"this game really grows on you,  hence 5 stars!
",non-info
lenfive,ratingfive,"this game temple run2 is fun.
",non-info
lentwelve,ratingone,"why didn't they begin with this one as the first instead!? ;)
",non-info
lenfourteen,ratingfive,"temple run2 is outstanding the graphics are so cool temple run is a claccic game.
",non-info
lentwelve,ratingthree,"one does not simply go to level nine in this stupid game....
",non-info
lenfour,ratingthree,"what the hell,people?
",non-info
lennine,ratingfive,"if you do mot like this game you stink.
",non-info
lenfifteen,ratingfive,"i love the cart where you rode and i also like sliding on the rope.
",non-info
lenten,ratingfive,"this game is way better then the first temple run
",non-info
lenthirtynine,ratingthree,"i'm not gonna lie this app is great but it is also just a attempt to beat angry gran run which has increasingly beaten the old temple run more time needs to be put into this app sorry
",non-info
lennine,ratingfour,"love this game cant get better and its free
",non-info
leneleven,ratingfive,"nice nd cool game much better than 1 part i enjoy it
",non-info
lenfour,ratingfive,"excellent full flowing game
",non-info
leneleven,ratingfive,"temple run 1 is better than temple run 2 but still fun app.
",non-info
lenfive,ratingfive,"best game under free category..!!
",non-info
lenseven,ratingfive,"wont knw the time playin this game...
",non-info
lenten,ratingfive,"its very entertaining and you could play it for hours!
",non-info
lenten,ratingfive,"the graphics are amazing and they really have improved it!
",non-info
lenthree,ratingone,"using lg thrill 4g.
",non-info
lensix,ratingfour,"game play is smooth graphics also.
",non-info
lenseven,ratingfour,"ive'nt played temple run 1, 2 is adventurous
",non-info
lenseven,ratingfive,"awesome gr8 graphics, level n a good concept...
",non-info
leneleven,ratingtwo,"beyond broken & i've left my 5 star review up long enough.
",non-info
leneight,ratingtwo,"avoid until they address more than restoring purchases.
",non-info
lenthree,ratingfive,"thisssss issssss greattttttt!!!!!!!!!
",non-info
lenfour,ratingfour,"replace obselete angry birds!
",non-info
lenthirteen,ratingfive,"great game like the first one well, but 2 has more of a  challenge
",non-info
lentwelve,ratingone,"a nice game even better den d predecessor  completed the first one!!!!
",non-info
lentwenty,ratingone,"but now seems to be boring nothing new to do in dis one ""imangi studios"" bring smthin new n better
",non-info
lenfour,ratingfive,"eally fun great graphics!
",non-info
lentwelve,ratingfive,"has kept all the playability from the original game so its familiar.
",non-info
lenten,ratingfive,"i love the addition of rope slides and cart run.
",non-info
lenseven,ratingfive,"love this more than the previous version.
",non-info
lensix,ratingfive,"rich graphics and challenging game play
",non-info
lenseven,ratingfive,"just no regrets about this awesome game
",non-info
lenseven,ratingfive,"please includes it in the next update
",non-info
leneight,ratingfive,"really great game this one option us missing
",non-info
leneighteen,ratingfour,"it's good bt it's quite glichty nd temple run 2 is nt bttr than the first part
",non-info
lentwentyone,ratingfive,"this is a fun addictice game that makes youu wonna run faster and faster and when you die you are deviststed.
",non-info
leneight,ratingfour,"also level 9 is a complete waste of time.
",non-info
lenten,ratingone,"the worst game i have ever played it su_ks
",non-info
leneight,ratingfive,"words: addictive, amazing tricky, entertaining, must uploaded now!
",non-info
lenseven,ratingfive,"great app i enjoyed this great graphics
",non-info
leneight,ratingfive,"thanks to imangi studios for creating this game!
",non-info
lenfour,ratingfive,"lots more adventurous levels!
",non-info
lenten,ratingfive,"ive found temple run very good 2 play awsum grafics:-d
",non-info
lensixteen,ratingfive,"its really fun but not that easy its very challenging and keep you on your feet!
",non-info
lenseventeen,ratingfive,"this game is really good but when you start along the pole or rope thetes another platform
",non-info
lenfour,ratingfive,"fantastic game love it
",non-info
lentwentyfour,ratingfive,"way better than the original - i didn't think it was possible to improve on perfect however imangi has proven that adage very wrong.
",non-info
leneight,ratingfive,"hate the frst one love this one better
",non-info
lenseven,ratingfive,"loved the new version of this game..
",non-info
lenthree,ratingfive,"real gaming experience..
",non-info
lenten,ratingfive,"this is thousand times bett er than the first part...
",non-info
lenseven,ratingfive,"do take this and delete temple run 1
",non-info
lenten,ratingfour,"best game i have ever played in a long time.
",non-info
lenfive,ratingfive,"amezing game grafix axelant game
",non-info
leneight,ratingfive,"really great game works in my i phone 5
",non-info
lensixteen,ratingfive,"a little tough but a lot of fun and a brilliant improvement over the previous version.
",non-info
lenfive,ratingfour,"go to temple run imidently
",non-info
lenseven,ratingfour,"love this game just downloaded this on 25/1/13.
",non-info
lenseven,ratingfour,"really hard but a highly addictive game :)
",non-info
lenfifteen,ratingfive,"this is a sweet game but im only good at it when i'm drinking
",non-info
lenseven,ratingfive,"it works perfect on my galaxy s3 mini.
",non-info
leneight,ratingfive,"smooth performance and awesome graphic makes more fun.
",non-info
lenseven,ratingfive,"it keeps me playing all day long!!!
",non-info
lenten,ratingfive,"my first app installed in my new xperia across s.
",non-info
lenseven,ratingfive,"plz update more games by imangi studios
",non-info
lenfive,ratingfour,"love this game so addicting
",non-info
lenten,ratingfive,"amazing successors of temple run, new powerups are too good.
",non-info
leneighteen,ratingfive,"i love this game it is very fun and addictive but lately it won't let me play
",non-info
leneight,ratingfive,"i love and am addicted to this game
",non-info
lenthirtyone,ratingfive,"love it it does everything i want it 2 do and moving is not a big issue for it a lot as it was on the first one but overall great job
",non-info
lenfourteen,ratingfive,"i'm glad to see the new temple run doesn't have this issue.
",non-info
lensix,ratingfive,"nice game better than the original
",non-info
lensixteen,ratingfive,"fun but addictive it can suck you in if your into phone games of similar category
",non-info
lenfifteen,ratingfive,"like the extra obstacles that are added to this game alot improvement from the original.
",non-info
lensix,ratingfive,"one word to describe it -addictive!
",non-info
lensixteen,ratingfive,"i think that this game is amazing it is much much better than the first game.
",non-info
lennine,ratingfive,"it is much better looking than the first game!!!
",non-info
lenten,ratingfive,"i've been playing since the day it was out..
",non-info
lenseven,ratingfive,"charge your battery up and have fun!
",non-info
lenfour,ratingfive,"superb app superb game..
",non-info
lenfive,ratingfive,"keep creating such good games.....
",non-info
lenfifteen,ratingfour,"i can play this game longer than most without getting bored with its repetitive nature ....
",non-info
lenseven,ratingfour,"sooo it's awesome and it rocks!! :-)
",non-info
lenthree,ratingtwo,"game's good.
",non-info
lennine,ratingfour,"surely worth a try, very nice and free game
",non-info
lentwelve,ratingfive,"i think temple run 2 is so much better than the first one....
",non-info
leneight,ratingfive,"i so totally love this game like wow.
",non-info
lensix,ratingfive,"like the new graphics and gameplay
",non-info
lenthirteen,ratingfour,"i love this game,but there has been quite alot gliches in it.
",non-info
lenfourteen,ratingfour,"this was a little anoying as i am a big fan of ''temple run""
",non-info
lenthirtynine,ratingfive,"all my friends say that temple run is cool and my device is not compatible with it but it is with temple run 2 which (because of most of your reviews) i think will probably be better than temple run 1 !!
",non-info
lenthree,ratingfive,"super addicting fun
",non-info
lentwenty,ratingfive,"temple run is sooo fun lol no matter how much time i die it makes me wanna try again lol
",non-info
lensix,ratingone,"stopped playing, its not fun anymore.
",non-info
lenten,ratingone,"i will uninstall it permanently since it keeps acting up.
",non-info
lenfour,ratingfive,"kids had eye coordination.
",non-info
lensix,ratingfive,"great game i realy  enjoy it
",non-info
leneleven,ratingone,"would rock if it worked:l shocking sort it out!!!!!!:o
",non-info
lenten,ratingfive,"the graphics are amazing and there is no fps drops.
",non-info
lennine,ratingfive,"edit: after the updates i find no more bugs.
",non-info
lenthree,ratingtwo,"temple run 2 rocks !
",non-info
leneight,ratingfive,"awesome game slot better than the first one
",non-info
lenseven,ratingfive,"so much more entertaining than temple run 1.
",non-info
lennineteen,ratingfive,"when i tried playing it again after a week of playing this version i immediately broke my old highscore.
",non-info
lentwentyone,ratingfive,"ability is waaay overpowered, i've got all four characters but still use boost because it's the best by far.
",non-info
lenfive,ratingfive,"amazing graphics and do addictive
",non-info
lenfour,ratingfive,"love this game xxxxx
",non-info
lentwentysix,ratingfive,"i really like the second better than the first i seriously wanna see if they going to make a third temple run with better every thing.
",non-info
lensix,ratingfive,"nice game better than temple run
",non-info
lenten,ratingfive,"i love this game because my told me about it
",non-info
lensix,ratingfive,"made a great game even better.
",non-info
lennine,ratingtwo,"its just a mixture of temple run and pitfall..
",non-info
lenfive,ratingfour,"it ok not has accepectd......
",non-info
lennine,ratingfour,"but its cool keep up the gud work guys
",non-info
lentwelve,ratingfive,"i don't like games but this game made me think differently!!!
",non-info
lenfourteen,ratingthree,"uh i don't regularly check it but it's been a great app
",non-info
lentwelve,ratingfive,"i can't put this game down it's so much fun.
",non-info
lenseven,ratingone,"i played the original and loved it.
",non-info
lenfortysix,ratingfive,"so good good for kids and adults and ist very good and fun you can describe it angels wood luv it bay nat candy is in it to and food and dads and  mums sisters  and brothers tos yumyum or  sum  things  you don't lick
",non-info
lentwentyone,ratingtwo,"it wont let me play ive played before and its fun but it wont let me so this game is alright
",non-info
lentwo,ratingfive,"great game...
",non-info
lentwo,ratingfive,"very addictive..
",non-info
lenthree,ratingfour,"love this game....
",non-info
lenthirteen,ratingtwo,"other reviews say it works great, so maybe this is just my phone.
",non-info
leneighteen,ratingtwo,"either way i have no need for a game i can't play so i have to uninstall.
",non-info
lensixteen,ratingfour,"when there's a design in the flat ground, i sometimes think it's an obstacle.
",non-info
leneleven,ratingfive,"great way to kill time when i'm on the train
",non-info
lenten,ratingfive,"its a great game to play in your free time.
",non-info
lentwelve,ratingfive,"everything from the graphics to the soundtrack is better than the orginal!!!
",non-info
lentwentytwo,ratingfive,"love this game alot better than the old one i was a big fan of that but this is better brill game
",non-info
lenthirteen,ratingfour,"is a good game but i gets harder wen yu start playing it
",non-info
leneleven,ratingfive,"i love the game,  it is way more exciting,  and fun!
",non-info
lenfive,ratingfive,"this game is actually addictive.
",non-info
lenfifteen,ratingfour,"epic does get very adictive one u play it for long time still epis tho
",non-info
lenfive,ratingone,"particular requirement for this game.
",non-info
leneight,ratingfive,"so cool play its better than temple run 1
",non-info
lenseven,ratingfive,"very addicting and a lot of fun!
",non-info
lentwelve,ratingfour,"its way better then the frist one i give it a 4 star
",non-info
leneleven,ratingfive,"this is a amazing game that everybody should want to play
",non-info
lentwentyone,ratingfive,"it is an amazing game and is certainly better than the last no glitches so far and a great new format
",non-info
lenfive,ratingfive,"this game keeos your attention.
",non-info
lenten,ratingfour,"omg the best temple run i have played so far
",non-info
lentwenty,ratingfive,"this one is way better then part 1 one of ya best one yet colors is better movments map is great
",non-info
lenfifteen,ratingtwo,"i loved the first one but this one just doesn't seem as good tbh!
",non-info
lennine,ratingtwo,"i didn't like it but personal opinion & all:)
",non-info
lensix,ratingfive,"omg it is an awesome game!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",non-info
lensix,ratingfive,"this is better than the first....
",non-info
lenfour,ratingfive,"the graphics are good....
",non-info
lenthree,ratingfive,"definitely worth downloading..
",non-info
lenten,ratingfive,"took all my effort to stop and leave a rating.
",non-info
lenthree,ratingfive,"excellent job guys!
",non-info
lenfourteen,ratingfive,"lot better then the first, very addictive, and great way to pass the time
",non-info
leneight,ratingfour,"great game way better than the first one.
",non-info
lenfour,ratingfive,"loving game i love.
",non-info
lenfour,ratingfive,"amazing and brilliant game.
",non-info
lenfour,ratingfive,"love this fricken game.
",non-info
leneight,ratingfive,"pretty good game,harder than the first one.
",non-info
lensix,ratingfive,"really nice graphics and entertaining game
",non-info
lenfour,ratingtwo,"update didn't help.
",non-info
lentwentyone,ratingfive,"it is very fun better than the first one and it has more action u got to do in the game
",non-info
lensix,ratingfive,"awesomr game a must 4 every android
",non-info
lennine,ratingfive,"i love love this app very fun and entertaining
",non-info
lensix,ratingfive,"awesome it's  cool tablet apple
",non-info
lenfive,ratingfive,"allsome +cool+new+ love it
",non-info
lenten,ratingfive,"this game is hard but thats what makes it awesome
",non-info
lentwentythree,ratingfive,"i'm definitely addicted to this game and if i'm listening to some good music on pandora i be really into it
",non-info
lensix,ratingfive,"fadu hai yr download this game
",non-info
leneight,ratingfive,"omg this is the best game on earth
",non-info
lenthirteen,ratingone,"i really really like this game so i recommend everyone to try it.
",non-info
lenfourteen,ratingthree,"its awesome fun until you've gotten good enough to get in the caves.
",non-info
lensix,ratingfive,"graphics n style is so gud
",non-info
lenfour,ratingfive,"best time pass option.
",non-info
lenfifteen,ratingfour,"hey guys, my name is clinton and i'm a big fan of temple run!
",non-info
lenfifteen,ratingfour,"the environment is very exotic yet dangerous, which makes up for last versions lazy effort.
",non-info
lentwentytwo,ratingfour,"also, the m¨²ltiple new characters and different objectives/levels draw the player in to higher acheivements causing longer gameplay making the game addictive!
",non-info
lenthree,ratingfour,"pretty cool game.
",non-info
lenfive,ratingfive,"great way to kill time
",non-info
lennine,ratingfive,"dis game is so fun i play it everyday
",non-info
lensix,ratingfour,"geat game for increasing reaction time.
",non-info
lenfive,ratingfive,"i just love temple run 2 <3
",non-info
leneleven,ratingfive,"awesome game best game ever  good to play while your bored
",non-info
lenthree,ratingfive,"mast,hai yaar
",non-info
lenseven,ratingfive,"the graphics nd controls are too good.
",non-info
leneleven,ratingfive,"except fr the path clarification which was better in temple run 1...
",non-info
lenfive,ratingfive,"though a simply excellent one.
",non-info
lenseven,ratingthree,"fix this bug and ill give 5 stars
",non-info
lenfive,ratingfour,"extemely simple yet extremely addictive.
",non-info
leneleven,ratingfive,"i asked my son, what's a good game to download?
",non-info
lenfour,ratingfive,"...he replied ""temple run 2"".
",non-info
leneleven,ratingfive,"i played it and got hooked from the very first time.
",non-info
lenseven,ratingfive,"but it's still an awesome game!!!
",non-info
lennine,ratingfive,"this is the most addictive and fun game ever
",non-info
lenfive,ratingfive,"great graphics and no glitches.
",non-info
lenfive,ratingfive,"fun way to pass time. :)
",non-info
lentwelve,ratingfour,"well i like temple run but temple run two its more fun....
",non-info
leneleven,ratingfour,"theyy should have like a temple run 3 that would be awesome
",non-info
lenfive,ratingone,"can you fix tha problem?
",non-info
lentwelve,ratingfive,"it's the best game for a tablet in the holewide world
",non-info
lenseven,ratingfour,"nice update but bit difficult to play...
",non-info
lenfive,ratingfour,"gotta be alert all time..
",non-info
leneleven,ratingfive,"best game i ever played too good i m loving it.....
",non-info
leneleven,ratingfive,"just like the title says; better than the first temple run..
",non-info
lenseven,ratingfive,"love the settings and the new perks
",non-info
leneight,ratingfour,"runs well on my sgs with jelly bean 4.1.2.
",non-info
lensixteen,ratingfour,"so much better than number 1; i especially love that the camera doesn't move while sliding.
",non-info
lenfifteen,ratingfour,"however, once you get to about level 8 or so, progressing forward is a long haul.
",non-info
lentwelve,ratingfour,"the female characters' sound effects sound like prepubescent girls rather than women.
",non-info
lenseven,ratingfive,"wayy better than the first temple run!
",non-info
lentwentyeight,ratingfive,"i love this game because it has new characters format achievements and everything this is a game you have to download you won't be sorry at all
",non-info
lenfifteen,ratingfour,"i absolutely love this game, its better than the first one because it dosent lagg.
",non-info
lentwenty,ratingfive,"kept me entertained for hours  much more challenging than the last one and with new missions and bonuses keep hooked
",non-info
lenten,ratingfive,"this is a great sequel to the first temple run.
",non-info
lensix,ratingfour,"a cool game when your bored
",non-info
leneight,ratingfour,"this game has no glitches and great graphics. :)
",non-info
lenseven,ratingfour,"but other than that an awesome game!
",non-info
lenseven,ratingfour,"temple run 2 is better than temple run.
",non-info
lenten,ratingone,"the moment i saw the mega monkey i uninstalled it
",non-info
lennine,ratingfive,"so much better quality than the first temple run.
",non-info
lenseventeen,ratingfive,"i was never a huge fan of the original temple run, but this one is a blast!
",non-info
lennine,ratingfive,"this is so fun luke the best game ever
",non-info
lenseven,ratingfour,"wasting a lot of time with this
",non-info
lentwentyfive,ratingfive,"it looks and feels more realistic than the first one, more obstacles, awesome powerups and ziplines, and best of all, no glitches or popup ads!!
",non-info
lennine,ratingfive,"really fun game to pass away moments spent waiting.
",non-info
lenthree,ratingfive,"cool fuckin game
",non-info
lenseventeen,ratingfour,"so the game is good, but i feel that it could do more have a different level.
",non-info
lennine,ratingfour,"not a lot bit enough to mess me up.
",non-info
lenseven,ratingfour,"this game is better than the origianl...
",non-info
lensixteen,ratingfive,"i can't believe how much temple run 2 is responsible for my battery usage every day.
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lensix,ratingfive,"it has so much of excitement
",non-info
lensix,ratingfive,"cool more exciting than the first
",non-info
lenseven,ratingfour,"it's always skipping but great game
",non-info
lenten,ratingone,"your update has made the game worse for my phone.
",non-info
lennine,ratingfive,"very challenging, alot of fun and has awesome graphics!
",non-info
lenseventeen,ratingfour,"its realy good but they need to fix some glitchs on phone but on tablet its good
",non-info
leneight,ratingfive,"i love it and the graphics are better!!!
",non-info
leneight,ratingfive,"good graphics , more better than the first one..
",non-info
lensix,ratingfive,"really fun game,i always lov...
",non-info
lennine,ratingfive,"awsome great so many good words abot this game
",non-info
leneight,ratingfour,"great game better than the first by miles
",non-info
lenthirteen,ratingfive,"i never really played temple run until a friend recommended it to me.
",non-info
lenten,ratingfive,"im a addict to this game better than angry birds!
",non-info
leneight,ratingfive,"excellent app and buttery smooth in galaxy note 2.....:)
",non-info
leneight,ratingfive,"this is extremely cooler than than temple run 1.
",non-info
lenfive,ratingfive,"i enjoy playing this game. :-)
",non-info
lensix,ratingfive,"awesumm no lag full of adventure
",non-info
lensix,ratingfive,"i love thiss game do u ?
",non-info
leneight,ratingfive,"fun game, pretty tough nut i like that
",non-info
lenfour,ratingfive,"it's awesome graphics...
",non-info
lenfour,ratingfive,"better then first one.
",non-info
lenthree,ratingfive,"i enjoyed more..
",non-info
leneleven,ratingfive,"other than that this game is worthy to take space up!
",non-info
lenseven,ratingfive,"love it but sometimes it is crazy
",non-info
lenfive,ratingfive,"hours upon hours of fun!
",non-info
lensixteen,ratingtwo,"i'm sad that these games are made for people who think these graphics are good.
",non-info
leneight,ratingfive,"i would totaly recomend this game for everyone.
",non-info
lenseventeen,ratingfour,"fun game with more ways to run, but it can make you a little dizzy at times
",non-info
lenten,ratingfive,"don't download if you have an addictive personality :p
",non-info
lenseven,ratingtwo,"love the game but is real glitchy.
",non-info
leneighteen,ratingfive,"its a good, frustrating chalenge if you really far on and someone distarcts you it can be annying.
",non-info
lenfive,ratingfive,"i strongly recomend this game.
",non-info
leneight,ratingtwo,"temple run 2 is definitely better than temple run.
",non-info
lennine,ratingfive,"so much more stuff to do and better graphics.
",non-info
lentwentynine,ratingfive,"i love the courses and the challenge and you should get the first one to and they should make it so the coins from both games combind to geather
",non-info
lentwelve,ratingone,"i find some templerun the first 1 a lot better than templerun two
",non-info
lentwelve,ratingfive,"one of my fav games to play while i'm killing time!
",non-info
lensix,ratingfive,"love the features of the game!
",non-info
lentwelve,ratingfive,"runs great on my htc and i havnt found any problems yet ;)
",non-info
leneleven,ratingfive,"i end up playing this more than my other paid games.
",non-info
lenseven,ratingfive,"this is a great game to play
",non-info
lentwo,ratingfour,"awesome game...
",non-info
lenfive,ratingfive,"nice game i like that
",non-info
leneight,ratingfive,"2 hrs into it and still playing means good
",non-info
lenseven,ratingfive,"of course not better than temple run 1
",non-info
lenfive,ratingfive,"overall, its an excellent game
",non-info
lenthirteen,ratingfive,"the best you people out did the first keep up the great job!
",non-info
leneight,ratingfive,"more exciting more better than the first one.
",non-info
lenfive,ratingfour,"more challenging then temple run.
",non-info
lenfour,ratingfour,"cool game cool game.
",non-info
lennine,ratingfive,"the game has exellent graphics and great game play.
",non-info
lenseven,ratingfive,"me and my kids enjoy playing it.
",non-info
lenfifteen,ratingfive,"i love playing games and i must say to is a good game to play.
",non-info
lenseven,ratingfive,"the new temple run is awsome game
",non-info
lenseven,ratingfive,"omg i'm addicted to temple run 2!!!!
",non-info
lenthirteen,ratingfive,"this game is awesome can't wait for temple run 3 to come out.
",non-info
lenfourteen,ratingfive,"i am so happy thou and i don't even know why i am :-)
",non-info
lenten,ratingfive,"this is a really awesome game and i rate it 5 (^_^)
",non-info
lenseven,ratingone,"please fix on older devices htc desire
",non-info
lentwelve,ratingfive,"one of the best free fun games i have seen in 10 years.
",non-info
lensix,ratingone,"my phone is the htc desire.
",non-info
lennine,ratingfive,"i love the upgrades this game is just amazing
",non-info
lenthree,ratingfive,"fast paced game.
",non-info
lenten,ratingfive,"temple run 2 is way better than the original temple run!
",non-info
lenfive,ratingfive,"this game i very addictive:)
",non-info
lensix,ratingfive,"i would definitely give it 5 stars!!!!!
",non-info
lensix,ratingfive,"great follow up with better graphics.
",non-info
lensix,ratingfive,"runs great on my fusion 5 tablet
",non-info
lenfour,ratingfive,"awesome game love it ;)
",non-info
lenfour,ratingfive,"great game love it
",non-info
lenthree,ratingfive,"fun fun fun :-)
",non-info
lensix,ratingthree,"its a nice game to play.
",non-info
leneight,ratingfour,"graphics are great and it helps pass time.
",non-info
leneleven,ratingfive,"this game is aallot of fun and i thoroughly enjoy it!!
",non-info
lenfive,ratingfive,"awsome game looovin it. :d
",non-info
leneleven,ratingthree,"i've had to constantly un- install and install this game.
",non-info
lenseven,ratingthree,"the same happen before with temple run...
",non-info
lenseven,ratingthree,"i finally stopped playing thegame game altogether.
",non-info
lenseventeen,ratingthree,"its not the phone either bc i have owned four devices and does the same on all
",non-info
lennine,ratingfour,"i liked the first game much more than this..
",non-info
lenfour,ratingfour,"but still agood game
",non-info
lenfour,ratingfive,"i love temple run 2!
",non-info
lenfour,ratingone,"please fix imangi studios!
",non-info
lensix,ratingone,"im playing this on an android 4.0.4!
",non-info
lenfive,ratingone,"so im starting hating iit!
",non-info
lentwelve,ratingfive,"i played it on my friend phone and i like it already
",non-info
lenfive,ratingthree,"i absolutely love temple run.
",non-info
lentwelve,ratingthree,"please fix and i will be happy to change the rate to 5stars.
",non-info
